,price,year,manufacturer,condition,odometer,type,group
15893,25500,2014.0,bmw,good,62553.0,sedan,3
15894,21000,2017.0,nissan,good,26792.0,other,1
15896,4000,2005.0,lincoln,good,137000.0,sedan,2
15907,25995,2012.0,toyota,excellent,95000.0,pickup,1
15912,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15916,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15917,14500,2007.0,jeep,excellent,182618.0,SUV,2
15923,14995,2005.0,jeep,excellent,69093.0,SUV,2
15925,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15931,2000,2005.0,dodge,good,182000.0,sedan,3
15934,5500,2006.0,acura,good,154000.0,sedan,3
15936,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15943,21000,2015.0,subaru,like new,55000.0,sedan,1
15958,8950,2008.0,bmw,excellent,118553.0,sedan,3
15959,1300,2004.0,chevrolet,good,111000.0,coupe,3
15960,21000,2011.0,chevrolet,like new,39770.0,truck,3
15961,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15963,18985,2006.0,ram,good,153141.0,truck,1
15964,20485,2014.0,ram,good,107099.0,truck,1
15965,24485,2008.0,ram,good,120460.0,truck,1
15968,4500,2001.0,ram,excellent,193000.0,truck,1
15970,9450,2011.0,honda,excellent,117148.0,SUV,2
15973,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15978,3250,2002.0,honda,excellent,148530.0,coupe,2
15979,4200,2002.0,toyota,good,119000.0,SUV,1
15980,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
15992,5900,2009.0,infiniti,good,153028.0,sedan,2
15993,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
16002,13550,2010.0,mercedes-benz,excellent,79714.0,coupe,1
16004,16500,2017.0,ford,like new,16000.0,sedan,2
16007,20000,2014.0,cadillac,like new,59316.0,coupe,3
16009,4900,2001.0,ford,good,126000.0,truck,2
16010,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
16016,0,2019.0,honda,like new,9500.0,sedan,2
16017,26525,2015.0,chevrolet,excellent,168462.0,pickup,3
16018,800,2001.0,ford,good,195000.0,sedan,2
16021,19985,2011.0,gmc,good,46534.0,truck,2
16022,12485,2012.0,jeep,good,102511.0,SUV,2
16023,29485,2013.0,gmc,good,148376.0,truck,2
16025,26485,2018.0,subaru,good,31878.0,wagon,1
16027,3000,2005.0,volvo,good,180000.0,SUV,1
16028,5200,2002.0,jeep,excellent,115000.0,SUV,2
16031,4200,2007.0,infiniti,excellent,185.0,sedan,2
16033,10990,2016.0,mercedes-benz,excellent,146007.0,mini-van,1
16034,13990,2008.0,chevrolet,excellent,101000.0,truck,3
16035,13990,2010.0,ram,excellent,153000.0,truck,1
16037,8450,2012.0,jeep,excellent,76644.0,SUV,2
16039,5750,2011.0,honda,excellent,143819.0,hatchback,2
16043,10995,2012.0,toyota,excellent,106177.0,sedan,1
16044,8995,2013.0,buick,excellent,101349.0,sedan,3
16046,12495,2015.0,hyundai,excellent,68670.0,SUV,2
16047,12995,2016.0,ford,excellent,109600.0,SUV,2
16048,16995,2016.0,toyota,excellent,25917.0,sedan,1
16049,14995,2015.0,honda,excellent,70090.0,sedan,2
16050,22995,2015.0,ford,excellent,100580.0,pickup,2
16051,12995,2013.0,honda,excellent,122627.0,SUV,2
16052,21995,2011.0,jeep,excellent,68110.0,SUV,2
16053,4495,2004.0,bmw,excellent,106999.0,coupe,3
16054,7499,2013.0,nissan,excellent,93176.0,sedan,1
16055,11995,2012.0,chevrolet,excellent,72471.0,coupe,3
16059,5499,2008.0,honda,excellent,109000.0,hatchback,2
16062,3350,1998.0,subaru,excellent,66120.0,wagon,1
16071,9000,2006.0,subaru,good,141500.0,sedan,1
16074,6999,2009.0,ford,excellent,107210.0,coupe,2
16075,21995,2012.0,jeep,excellent,87450.0,SUV,2
16076,7995,2012.0,ford,excellent,86010.0,SUV,2
16077,8995,2014.0,ford,excellent,78800.0,sedan,2
16078,8995,2015.0,volkswagen,excellent,93091.0,sedan,1
16079,6495,2014.0,ford,excellent,72317.0,sedan,2
16080,10995,2016.0,jeep,excellent,94226.0,SUV,2
16081,13995,2015.0,toyota,excellent,102118.0,SUV,1
16084,17450,2011.0,gmc,excellent,118566.0,truck,2
16086,7990,2011.0,kia,excellent,104807.0,SUV,2
16087,5990,2013.0,chrysler,excellent,81259.0,sedan,3
16092,10000,2014.0,ford,excellent,95000.0,sedan,2
16095,21999,2014.0,gmc,excellent,95107.0,pickup,2
16096,5490,2009.0,chevrolet,excellent,111685.0,SUV,3
16097,4400,2004.0,mazda,excellent,134000.0,SUV,1
16099,3990,2002.0,honda,excellent,141000.0,sedan,2
16100,6999,2005.0,gmc,excellent,141000.0,SUV,2
16101,5450,2001.0,nissan,excellent,80765.0,SUV,1
16103,6695,2008.0,jeep,excellent,120835.0,SUV,2
16104,5995,2007.0,ford,excellent,149415.0,coupe,2
16106,9950,2018.0,mitsubishi,like new,8524.0,hatchback,1
16107,13750,2016.0,mitsubishi,excellent,37269.0,SUV,1
16108,17999,2013.0,chevrolet,excellent,105306.0,pickup,3
16109,10399,2015.0,nissan,excellent,79290.0,sedan,1
16110,14000,2010.0,ford,good,115129.0,truck,2
16111,11999,2017.0,hyundai,excellent,39440.0,sedan,2
16112,13600,2015.0,mazda,excellent,84207.0,SUV,1
16114,15900,2015.0,honda,like new,86500.0,SUV,2
16116,4750,2005.0,volkswagen,good,180300.0,sedan,1
16118,12300,2015.0,dodge,like new,86500.0,SUV,3
16119,5800,2004.0,honda,good,150000.0,SUV,2
16120,5300,2008.0,lexus,excellent,152.0,sedan,2
16124,18995,2011.0,jeep,excellent,117411.0,SUV,2
16125,10995,2017.0,kia,excellent,133927.0,SUV,2
16126,12495,2016.0,kia,excellent,47748.0,sedan,2
16128,6495,2015.0,hyundai,excellent,136265.0,sedan,2
16130,3500,2008.0,volvo,good,120000.0,wagon,1
16133,16500,2012.0,toyota,excellent,170000.0,truck,1
16136,7750,2007.0,toyota,excellent,148000.0,mini-van,1
16137,4600,2006.0,chrysler,excellent,132000.0,mini-van,3
16138,7700,2010.0,jeep,excellent,111888.0,SUV,2
16139,6990,2016.0,hyundai,excellent,121493.0,hatchback,2
16140,23000,2014.0,ram,excellent,82010.0,truck,1
16141,19500,2010.0,toyota,excellent,114000.0,pickup,1
16142,26500,2016.0,jeep,like new,32564.0,SUV,2
16145,5000,2009.0,toyota,excellent,133000.0,hatchback,1
16146,9999,2011.0,cadillac,excellent,242813.0,SUV,3
16147,4990,2004.0,jeep,excellent,101301.0,SUV,2
16149,8990,2011.0,volvo,excellent,119000.0,SUV,1
16150,5750,2005.0,subaru,excellent,135000.0,SUV,1
16151,11999,2013.0,ford,excellent,91734.0,SUV,2
16153,5999,2007.0,hyundai,excellent,109000.0,SUV,2
16154,4490,2004.0,honda,excellent,90431.0,mini-van,2
16160,5500,2006.0,honda,good,184000.0,mini-van,2
16164,16450,2008.0,ford,excellent,108.0,pickup,2
16166,3400,2005.0,chevrolet,excellent,141937.0,mini-van,3
16169,3900,2007.0,honda,good,120000.0,coupe,2
16170,5900,2013.0,dodge,excellent,141967.0,mini-van,3
16173,11899,2013.0,chevrolet,excellent,73151.0,SUV,3
16174,7800,2013.0,hyundai,excellent,95286.0,sedan,2
16175,12999,2009.0,jeep,excellent,151598.0,SUV,2
16178,7000,2008.0,nissan,good,151000.0,SUV,1
16181,16480,2011.0,chevrolet,excellent,75362.0,pickup,3
16182,0,2012.0,nissan,excellent,85177.0,SUV,1
16183,4999,2010.0,nissan,like new,130890.0,SUV,1
16184,4000,1999.0,jeep,good,167657.0,SUV,2
16185,10990,2010.0,ford,excellent,162440.0,truck,2
16186,9200,2015.0,dodge,excellent,103831.0,mini-van,3
16190,10890,2014.0,toyota,excellent,92937.0,sedan,1
16191,13999,2014.0,kia,excellent,72386.0,SUV,2
16192,6999,2010.0,dodge,excellent,101506.0,SUV,3
16193,12999,2011.0,cadillac,excellent,96003.0,SUV,3
16197,1500,2004.0,ford,good,225000.0,truck,2
16200,4400,2010.0,honda,excellent,155.0,sedan,2
16201,21500,2010.0,toyota,excellent,114000.0,truck,1
16202,3450,2004.0,ford,excellent,157982.0,SUV,2
16203,5990,2003.0,gmc,excellent,101200.0,SUV,2
16204,4990,2005.0,chevrolet,excellent,101600.0,SUV,3
16207,6000,1999.0,gmc,like new,192679.0,SUV,2
16209,9995,2007.0,jeep,excellent,119655.0,SUV,2
16210,3990,2002.0,jeep,excellent,133000.0,SUV,2
16211,7990,2008.0,dodge,excellent,137309.0,truck,3
16212,10395,2015.0,dodge,excellent,92599.0,mini-van,3
16225,16000,2011.0,bmw,like new,71000.0,convertible,3
16227,5555,2012.0,nissan,excellent,117144.0,sedan,1
16228,6990,2011.0,bmw,excellent,125177.0,SUV,3
16229,18895,2013.0,chevrolet,excellent,63531.0,pickup,3
16230,15195,2017.0,ford,like new,30706.0,sedan,2
16231,9990,2007.0,nissan,excellent,117491.0,pickup,1
16232,17695,2013.0,chevrolet,excellent,119536.0,pickup,3
16233,19890,2014.0,lexus,excellent,45601.0,sedan,2
16234,9999,2014.0,chevrolet,excellent,61832.0,sedan,3
16235,12990,2016.0,hyundai,excellent,27256.0,sedan,2
16236,14999,2015.0,chevrolet,excellent,65773.0,SUV,3
16237,13780,2014.0,chevrolet,excellent,60059.0,sedan,3
16240,13450,2005.0,jeep,excellent,113000.0,SUV,2
16241,12995,2010.0,chevrolet,excellent,145000.0,SUV,3
16242,12995,2009.0,ford,excellent,148000.0,pickup,2
16243,7250,2010.0,dodge,excellent,129000.0,mini-van,3
16244,9749,2014.0,subaru,excellent,126000.0,wagon,1
16245,14450,2012.0,toyota,excellent,40000.0,sedan,1
16246,4450,2002.0,mitsubishi,excellent,140000.0,SUV,1
16247,15890,2015.0,bmw,like new,68410.0,sedan,3
16248,7250,2012.0,dodge,excellent,123808.0,SUV,3
16249,5499,2008.0,honda,excellent,137500.0,sedan,2
16253,2500,2007.0,saturn,excellent,139105.0,SUV,1
16254,7999,2011.0,kia,excellent,85721.0,SUV,2
16255,18295,2012.0,chevrolet,excellent,101255.0,SUV,3
16256,14497,2016.0,mazda,excellent,21700.0,sedan,1
16267,13990,2010.0,ram,excellent,153000.0,truck,1
16268,13990,2008.0,chevrolet,excellent,101000.0,truck,3
16270,6500,2009.0,honda,excellent,146445.0,mini-van,2
16271,7890,2009.0,bmw,like new,99775.0,sedan,3
16273,8495,2004.0,jeep,excellent,119985.0,SUV,2
16274,5990,2006.0,chevrolet,excellent,156219.0,SUV,3
16275,3690,2003.0,chevrolet,excellent,154329.0,SUV,3
16276,0,2012.0,ram,excellent,63558.0,pickup,1
16277,8800,2013.0,honda,good,178000.0,SUV,2
16278,1890,2001.0,jeep,good,138879.0,SUV,2
16279,3995,2005.0,infiniti,excellent,217.0,SUV,2
16281,3100,2011.0,kia,excellent,142302.0,SUV,2
16283,16999,2017.0,subaru,excellent,41330.0,SUV,1
16284,16700,2016.0,subaru,excellent,41821.0,SUV,1
16285,13985,2015.0,chrysler,excellent,31828.0,sedan,3
16288,6695,2014.0,ford,excellent,67489.0,hatchback,2
16289,8995,2015.0,volkswagen,excellent,75300.0,sedan,1
16290,6495,2009.0,bmw,excellent,102431.0,sedan,3
16291,10995,2012.0,jeep,excellent,129600.0,SUV,2
16292,14995,2013.0,toyota,excellent,78677.0,SUV,1
16293,4999,2003.0,bmw,excellent,119177.0,sedan,3
16294,5999,2006.0,bmw,excellent,124500.0,SUV,3
16295,4995,2013.0,ford,excellent,100147.0,sedan,2
16296,22995,2015.0,ford,excellent,100580.0,pickup,2
16298,17995,2015.0,ford,excellent,98980.0,pickup,2
16299,14500,2006.0,ram,fair,215000.0,truck,1
16301,8450,2012.0,jeep,excellent,76644.0,SUV,2
16302,5250,2009.0,pontiac,excellent,70760.0,coupe,1
16303,5499,2008.0,honda,excellent,109000.0,hatchback,2
16304,5750,2011.0,honda,excellent,143819.0,hatchback,2
16305,8500,2008.0,toyota,excellent,241000.0,truck,1
16307,17895,2011.0,ram,excellent,82420.0,pickup,1
16308,0,2015.0,jeep,excellent,99568.0,SUV,2
16309,3990,2002.0,honda,excellent,141000.0,sedan,2
16311,25000,2017.0,audi,excellent,36700.0,sedan,3
16312,11999,2014.0,chevrolet,excellent,77726.0,sedan,3
16313,13999,2016.0,gmc,excellent,84120.0,SUV,2
16314,9295,2016.0,ford,excellent,36139.0,sedan,2
16315,15987,2017.0,ford,excellent,50871.0,SUV,2
16317,6990,2016.0,hyundai,excellent,121493.0,hatchback,2
16323,6995,2008.0,honda,excellent,119160.0,mini-van,2
16324,7495,2012.0,ford,excellent,78600.0,hatchback,2
16326,6999,2005.0,gmc,excellent,141000.0,SUV,2
16327,6995,2015.0,hyundai,excellent,89173.0,sedan,2
16330,8495,2015.0,toyota,excellent,109220.0,sedan,1
16331,11995,2015.0,kia,excellent,68470.0,sedan,2
16332,15995,2008.0,jeep,excellent,102539.0,SUV,2
16333,6995,2008.0,ford,excellent,125120.0,SUV,2
16334,14995,2003.0,jeep,excellent,52000.0,SUV,2
16336,18995,2011.0,jeep,excellent,102083.0,SUV,2
16337,14799,2012.0,chevrolet,excellent,151777.0,truck,3
16338,7700,2010.0,jeep,excellent,111888.0,SUV,2
16340,5700,2009.0,toyota,excellent,177000.0,sedan,1
16341,14999,2019.0,kia,like new,22587.0,sedan,2
16342,14660,2017.0,nissan,excellent,55002.0,SUV,1
16343,18299,2015.0,chevrolet,excellent,107291.0,pickup,3
16344,23999,2014.0,mercedes-benz,excellent,95179.0,sedan,1
16347,6750,2002.0,buick,excellent,49000.0,SUV,3
16348,6750,2005.0,subaru,excellent,69000.0,wagon,1
16349,6995,2007.0,honda,excellent,157000.0,SUV,2
16356,5995,2006.0,bmw,excellent,109000.0,sedan,3
16357,15290,2016.0,jeep,excellent,24691.0,SUV,2
16358,8990,2011.0,volvo,excellent,119000.0,SUV,1
16359,3195,2008.0,ford,good,126265.0,sedan,2
16360,3990,2010.0,chevrolet,excellent,60340.0,sedan,3
16362,17450,2011.0,gmc,excellent,118566.0,truck,2
16363,9000,2003.0,ford,good,147000.0,truck,2
16364,7990,2011.0,kia,excellent,104807.0,SUV,2
16366,10500,2004.0,infiniti,excellent,90400.0,coupe,2
16368,4900,2006.0,jeep,excellent,153000.0,SUV,2
16369,4600,2006.0,chrysler,excellent,132000.0,mini-van,3
16370,4990,2004.0,jeep,excellent,101301.0,SUV,2
16372,20495,2013.0,gmc,excellent,84098.0,pickup,2
16373,5990,2013.0,chrysler,excellent,81259.0,sedan,3
16374,16000,2016.0,chrysler,like new,40500.0,sedan,3
16375,0,2012.0,honda,excellent,82615.0,mini-van,2
16376,5450,2001.0,nissan,excellent,80765.0,SUV,1
16377,1200,2001.0,jeep,fair,205000.0,SUV,2
16379,15000,2014.0,jeep,like new,40100.0,SUV,2
16380,15499,2014.0,gmc,excellent,110754.0,SUV,2
16381,10500,2007.0,ram,good,225000.0,truck,1
16382,1000,2004.0,chevrolet,good,180000.0,sedan,3
16383,5490,2009.0,chevrolet,excellent,111685.0,SUV,3
16384,10990,2016.0,mercedes-benz,excellent,146007.0,mini-van,1
16385,9200,2015.0,dodge,excellent,103831.0,mini-van,3
16387,13999,2014.0,buick,excellent,99443.0,SUV,3
16388,4400,2004.0,mazda,excellent,134000.0,SUV,1
16389,0,2018.0,chevrolet,like new,45926.0,SUV,3
16390,7750,2007.0,toyota,excellent,148000.0,mini-van,1
16391,8990,2012.0,chrysler,excellent,116952.0,mini-van,3
16392,16450,2008.0,ford,excellent,108.0,pickup,2
16393,17999,2017.0,subaru,excellent,62615.0,hatchback,1
16394,16999,2016.0,nissan,excellent,48479.0,SUV,1
16395,15495,2018.0,dodge,excellent,48023.0,mini-van,3
16396,17480,2014.0,ram,excellent,116329.0,pickup,1
16402,10995,2011.0,volvo,excellent,84900.0,convertible,1
16404,2795,2002.0,toyota,excellent,154000.0,mini-van,1
16405,10990,2010.0,ford,excellent,162440.0,truck,2
16406,3500,2008.0,mazda,excellent,188321.0,SUV,1
16408,6999,2009.0,ford,excellent,107210.0,coupe,2
16409,2400,2004.0,toyota,excellent,148155.0,coupe,1
16412,0,2004.0,honda,good,194693.0,coupe,2
16414,21480,2016.0,chevrolet,excellent,93391.0,pickup,3
16416,8495,2014.0,hyundai,excellent,98986.0,sedan,2
16417,15995,2016.0,toyota,excellent,36015.0,sedan,1
16418,8495,2005.0,toyota,excellent,155858.0,SUV,1
16420,12495,2012.0,honda,excellent,82838.0,SUV,2
16421,0,2015.0,ford,excellent,72907.0,SUV,2
16423,3500,2004.0,honda,good,166000.0,sedan,2
16425,12995,2009.0,toyota,excellent,115832.0,pickup,1
16426,12995,2017.0,chevrolet,excellent,24335.0,hatchback,3
16427,15995,2016.0,nissan,excellent,24432.0,SUV,1
16429,6995,2012.0,dodge,excellent,115400.0,mini-van,3
16430,10995,2013.0,honda,excellent,125619.0,SUV,2
16431,8999,2003.0,mercedes-benz,excellent,120795.0,convertible,1
16432,12995,2009.0,ford,excellent,148000.0,pickup,2
16433,7250,2010.0,dodge,excellent,129000.0,mini-van,3
16434,9749,2014.0,subaru,excellent,126000.0,wagon,1
16435,14450,2012.0,toyota,excellent,40000.0,sedan,1
16436,4450,2002.0,mitsubishi,excellent,140000.0,SUV,1
16437,2000,2003.0,honda,excellent,178000.0,coupe,2
16438,3400,2005.0,chevrolet,excellent,141937.0,mini-van,3
16441,9999,2011.0,cadillac,excellent,242813.0,SUV,3
16442,950,2004.0,gmc,fair,172356.0,SUV,2
16454,1900,2004.0,dodge,good,214536.0,sedan,3
16456,4250,2010.0,chevrolet,like new,140000.0,sedan,3
16457,7250,2012.0,dodge,excellent,123808.0,SUV,3
16458,8000,2008.0,jeep,good,104073.0,SUV,2
16460,6000,2013.0,ford,good,194000.0,pickup,2
16463,28995,2006.0,bmw,like new,24750.0,convertible,3
16464,7990,2008.0,dodge,excellent,137309.0,truck,3
16465,5490,2007.0,honda,excellent,140302.0,mini-van,2
16469,14450,2012.0,toyota,excellent,40000.0,sedan,1
16473,3990,2002.0,jeep,excellent,133000.0,SUV,2
16475,1250,2005.0,bmw,good,171400.0,sedan,3
16477,15890,2015.0,bmw,like new,68410.0,sedan,3
16478,5900,2013.0,dodge,excellent,141967.0,mini-van,3
16481,5999,2007.0,hyundai,excellent,109000.0,SUV,2
16483,6500,2009.0,honda,excellent,146445.0,mini-van,2
16484,6990,2016.0,hyundai,excellent,121493.0,hatchback,2
16486,8490,2011.0,honda,excellent,161271.0,mini-van,2
16488,7890,2009.0,bmw,like new,99775.0,sedan,3
16491,5000,2007.0,subaru,good,177000.0,sedan,1
16496,0,2017.0,ford,excellent,77545.0,truck,2
16502,12900,2003.0,ford,good,208200.0,truck,2
16506,18999,2013.0,ford,excellent,94945.0,truck,2
16510,3690,2003.0,chevrolet,excellent,154329.0,SUV,3
16511,6000,2007.0,bmw,good,126000.0,sedan,3
16514,7990,2011.0,kia,excellent,104807.0,SUV,2
16520,1200,1999.0,subaru,salvage,118000.0,SUV,1
16525,5990,2006.0,chevrolet,excellent,156219.0,SUV,3
16527,12495,2015.0,hyundai,excellent,68670.0,SUV,2
16528,11995,2014.0,toyota,excellent,103357.0,mini-van,1
16529,14995,2015.0,toyota,excellent,102118.0,SUV,1
16530,7499,2013.0,nissan,excellent,93176.0,sedan,1
16531,14995,2016.0,kia,excellent,38163.0,sedan,2
16532,13495,2013.0,honda,excellent,122627.0,SUV,2
16533,6995,2009.0,jeep,excellent,96051.0,SUV,2
16535,11995,2014.0,ford,excellent,75605.0,SUV,2
16536,13995,2016.0,ford,excellent,109600.0,SUV,2
16540,6750,2005.0,subaru,excellent,69000.0,wagon,1
16541,6995,2007.0,honda,excellent,157000.0,SUV,2
16542,6295,2006.0,bmw,excellent,124500.0,SUV,3
16543,13995,2012.0,chevrolet,excellent,72471.0,coupe,3
16544,4999,2004.0,bmw,excellent,106999.0,coupe,3
16545,6495,2006.0,bmw,excellent,102470.0,sedan,3
16547,21995,2012.0,jeep,excellent,87450.0,SUV,2
16548,9499,2014.0,ford,excellent,78800.0,sedan,2
16550,3000,2009.0,kia,excellent,188388.0,sedan,2
16554,4750,2007.0,nissan,excellent,148.0,SUV,1
16555,14799,2012.0,chevrolet,excellent,151777.0,truck,3
16557,7700,2010.0,jeep,excellent,111888.0,SUV,2
16560,4990,2004.0,jeep,excellent,101301.0,SUV,2
16564,6000,2002.0,chevrolet,good,193700.0,truck,3
16566,0,2012.0,chevrolet,excellent,70321.0,pickup,3
16568,13750,2016.0,mitsubishi,excellent,37269.0,SUV,1
16569,5750,2011.0,honda,excellent,143819.0,hatchback,2
16584,21500,2005.0,chevrolet,excellent,130000.0,pickup,3
16589,9500,2010.0,toyota,excellent,98987.0,sedan,1
16591,3200,2000.0,subaru,good,198000.0,wagon,1
16593,6250,2011.0,toyota,good,152500.0,hatchback,1
16597,11967,2012.0,honda,good,19514.0,hatchback,2
16598,18528,2017.0,mazda,good,19048.0,SUV,1
16599,19948,2016.0,honda,good,29912.0,SUV,2
16600,11333,2010.0,honda,good,147089.0,SUV,2
16606,4900,2005.0,acura,excellent,125000.0,SUV,3
16607,5600,2012.0,nissan,excellent,57200.0,hatchback,1
16608,18399,2015.0,honda,excellent,28570.0,coupe,2
16609,17999,2011.0,toyota,good,92820.0,pickup,1
16610,14999,2010.0,lexus,good,69703.0,sedan,2
16611,14995,2012.0,mini,good,37855.0,wagon,1
16612,4950,2009.0,pontiac,excellent,151000.0,hatchback,1
16618,2000,2002.0,mazda,good,222220.0,hatchback,1
16620,6500,2010.0,volkswagen,good,115342.0,hatchback,1
16622,20950,2012.0,toyota,excellent,89000.0,truck,1
16628,900,2000.0,honda,fair,248000.0,sedan,2
16638,11995,2005.0,chevrolet,like new,129000.0,truck,3
16643,3650,2001.0,ford,good,115000.0,other,2
16645,9995,2014.0,toyota,good,85150.0,hatchback,1
16646,21999,2016.0,bmw,good,31309.0,sedan,3
16647,5850,2010.0,volkswagen,good,107416.0,sedan,1
16648,9999,2018.0,chevrolet,good,14409.0,hatchback,3
16649,29999,2016.0,rover,good,19526.0,SUV,1
16650,29999,2016.0,rover,good,23020.0,SUV,1
16655,3995,2006.0,pontiac,good,138557.0,SUV,1
16677,4995,2006.0,mazda,good,156820.0,mini-van,1
16697,2495,1998.0,dodge,excellent,145000.0,van,3
16698,6495,2008.0,lexus,good,222981.0,SUV,2
16699,2295,2000.0,toyota,excellent,140000.0,coupe,1
16700,4995,2008.0,hyundai,excellent,190000.0,sedan,2
16701,6995,2008.0,honda,excellent,128451.0,sedan,2
16702,7995,2005.0,ford,excellent,158856.0,pickup,2
16704,2995,2006.0,chrysler,good,186921.0,wagon,3
16707,11995,2004.0,chevrolet,excellent,215000.0,pickup,3
16708,7995,2008.0,chevrolet,good,146000.0,pickup,3
16709,13999,2013.0,audi,good,50318.0,wagon,3
16710,9999,2011.0,audi,good,83469.0,wagon,3
16711,10857,2017.0,kia,good,9877.0,sedan,2
16713,18528,2017.0,mazda,good,19048.0,SUV,1
16714,8999,2007.0,bmw,good,63553.0,sedan,3
16715,19441,2017.0,nissan,good,22492.0,SUV,1
16716,11967,2012.0,honda,good,19514.0,hatchback,2
16717,15999,2012.0,bmw,good,54040.0,sedan,3
16718,27999,2015.0,audi,good,38883.0,SUV,3
16719,5888,2013.0,hyundai,good,126000.0,sedan,2
16732,2500,2007.0,ford,good,170000.0,hatchback,2
16766,3800,2002.0,honda,excellent,161000.0,sedan,2
16767,2800,2004.0,hyundai,excellent,135000.0,sedan,2
16768,5995,2006.0,volkswagen,excellent,139850.0,sedan,1
16778,5888,2013.0,hyundai,good,126000.0,sedan,2
16779,19441,2017.0,nissan,good,22492.0,SUV,1
16780,15876,2015.0,nissan,good,31860.0,sedan,1
16781,7888,2007.0,honda,good,76591.0,coupe,2
16785,22441,2014.0,gmc,good,87235.0,pickup,2
16787,21900,2014.0,lexus,good,36700.0,sedan,2
16788,10850,2017.0,hyundai,good,23600.0,sedan,2
16789,15998,2016.0,hyundai,good,34318.0,SUV,2
16790,14958,2017.0,hyundai,good,14395.0,sedan,2
16791,13991,2016.0,hyundai,good,20560.0,coupe,2
16792,14441,2018.0,nissan,good,20640.0,sedan,1
16794,13296,2016.0,toyota,good,29199.0,sedan,1
16795,11721,2016.0,toyota,good,45602.0,sedan,1
16797,21221,2011.0,jeep,good,46574.0,SUV,2
16798,6450,2012.0,volkswagen,good,58200.0,sedan,1
16799,26998,2011.0,ram,good,94500.0,pickup,1
16802,8850,2012.0,subaru,good,62500.0,sedan,1
16803,11914,2015.0,hyundai,good,78993.0,sedan,2
16804,9993,2013.0,hyundai,good,47547.0,sedan,2
16805,19873,2016.0,nissan,good,40321.0,pickup,1
16806,21444,2012.0,ram,good,66090.0,pickup,1
16807,12541,2015.0,kia,good,53227.0,sedan,2
16809,13450,2017.0,honda,good,43000.0,sedan,2
16810,18633,2016.0,mazda,good,18673.0,SUV,1
16811,12454,2006.0,lexus,good,65089.0,sedan,2
16812,10574,2015.0,hyundai,good,60708.0,coupe,2
16813,6643,2009.0,toyota,good,112173.0,sedan,1
